,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA_ID,ASSUNTO_ID,EXPEDIENTE_PETICAO,VERSAO
68,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ORVALHO INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA ME,3.06645-2,DESINFETANTE ORVALHO,5351.823621/2021-48,3.6645.0003.003-1,PRODUTO DE VENDA LIVRE,2032-02-01,DESINFETANTE FRESH + BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
69,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ORVALHO INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA ME,3.06645-2,DESINFETANTE ORVALHO,5351.823621/2021-48,3.6645.0003.004-1,PRODUTO DE VENDA LIVRE,2032-02-01,DESINFETANTE JASMIM + BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
70,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ORVALHO INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA ME,3.06645-2,DESINFETANTE ORVALHO,5351.823621/2021-48,3.6645.0003.005-8,PRODUTO DE VENDA LIVRE,2032-02-01,DESINFETANTE LAVANDA + BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
71,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ORVALHO INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA ME,3.06645-2,DESINFETANTE ORVALHO,5351.823621/2021-48,3.6645.0003.006-6,PRODUTO DE VENDA LIVRE,2032-02-01,DESINFETANTE ORQUÍDEA + BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
72,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ORVALHO INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA ME,3.06645-2,DESINFETANTE ORVALHO,5351.823621/2021-48,3.6645.0003.007-4,PRODUTO DE VENDA LIVRE,2032-02-01,DESINFETANTE RAIZES + BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
73,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",ORVALHO INDUSTRIA E COMERCIO DE PRODUTOS DE LIMPEZA LTDA ME,3.06645-2,DESINFETANTE ORVALHO,5351.823621/2021-48,3.6645.0003.008-2,PRODUTO DE VENDA LIVRE,2032-02-01,DESINFETANTE TALCO + BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061,30020,None,None
74,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",PHILIPEIA INDUSTRIA QUIMICA LTDA,3.08335-4,DESINFE-Q PLUS,5351.030832/2022-15,3.8335.0003.001-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205029,30020,None,None
75,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",POLIPLAX PLASTICOS LTDA,3.10516-6,ÁLCOOL GEL 70° INPI GRAFLOR,5351.060170/2021-27,3.0516.0003.001-7,PRODUTO DE VENDA LIVRE,2032-02-01,ÁLCOOL GEL 70 INPI GRAFLOR + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,12 Meses,3205061,30020,None,None
76,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",POTIQUIMICA INDUSTRIA E DISTRIBUIDORA DE PRODUTOS QUIMICOS LTDA,3.08446-8,Álcool 70° INPM POTI,5351.051690/2022-20,3.8446.0002.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,24 Meses,3205029,30020,None,None
77,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",PROTEGE QUIMICA LIMITADA,3.09782-4,ÁGUA SANITÁRIA PROTEGE,5351.413760/2021-67,3.9782.0002.001-3,PRODUTO DE VENDA LIVRE,2032-02-01,FRASCO + CAIXA DE PAPELAO,6 Meses,3103033,30020,4474785/21-3,None
78,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",PROTEGE QUIMICA LIMITADA,3.09782-4,ÁGUA SANITÁRIA PROTEGE,5351.413760/2021-67,3.9782.0002.002-1,PRODUTO DE VENDA LIVRE,2032-02-01,GALAO PLASTICO + CAIXA DE PAPELAO,6 Meses,3103033,30020,4474785/21-3,None
79,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUIMICA JVC LTDA,3.03265-1,JVC GERALCLOR MAX,5351.068261/2022-91,3.3265.0050.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,- + GALAO PLASTICO + CAIXA DE PAPELAO,3 Meses,3222050,30020,None,None
80,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUIMICA JVC LTDA,3.03265-1,JVC GERALCLOR MAX,5351.068261/2022-91,3.3265.0050.002-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,- + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,3 Meses,3222050,30020,None,None
81,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DETERGENTE DESINCRUSTANTE ÁCIDO RENOVA,5351.076890/2022-95,3.9636.0004.001-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,ÚNICA + GALAO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222029,30020,None,None
82,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DETERGENTE DESINCRUSTANTE ÁCIDO RENOVA,5351.076890/2022-95,3.9636.0004.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,ÚNICA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222029,30020,None,None
83,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DETERGENTE DESINCRUSTANTE ÁCIDO RENOVA,5351.076890/2022-95,3.9636.0004.003-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,ÚNICA + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222029,30020,None,None
84,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,AZUL + GALAO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
85,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,AZUL + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
86,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.003-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,AZUL + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
87,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.004-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,VERMELHO + GALAO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
88,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.005-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,VERMELHO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
89,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.006-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,VERMELHO + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
90,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.007-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,AMARELO + GALAO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
91,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.008-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,AMARELO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
92,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",QUÍMICA NOVA ARAÇATUBA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,3.09636-1,DESENGRAXANTE RENOVA,5351.076920/2022-63,3.9636.0005.009-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,2032-02-01,AMARELO + ACONDICIONAMENTO NAO PREVISTO NA TABELA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3103084,30020,None,None
93,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",RECKITT BENCKISER (BRASIL) LTDA,3.00227-0,VANISH OXI ACTION PREMIUM GEL,5351.267120/2021-79,000,PRODUTO DE VENDA LIVRE,2032-02-01,FRASCO DE PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222049,30014,4530588/21-1,None
94,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",RECKITT BENCKISER (BRASIL) LTDA,3.00227-0,VANISH OXI ACTION PREMIUM GEL,5351.267120/2021-79,000,PRODUTO DE VENDA LIVRE,2032-02-01,FRASCO DE PLÁSTICO TRANSLÚCIDO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3222049,30014,4530588/21-1,None
95,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",RECKITT BENCKISER (BRASIL) LTDA,3.00227-0,VEJA GOLD MULTIUSO,5351.355739/2021-30,3.0227.1031.001-0,PRODUTO DE VENDA LIVRE,2032-02-01,ORIGINAL + FRASCO DE PLASTICO OPACO SPRAY + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,4530588/21-1,None
96,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",RECKITT BENCKISER (BRASIL) LTDA,3.00227-0,VEJA GOLD MULTIUSO,5351.355739/2021-30,3.0227.1031.002-9,PRODUTO DE VENDA LIVRE,2032-02-01,CAMPESTRE + FRASCO DE PLASTICO OPACO SQUEEZE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,4530588/21-1,None
97,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",RECKITT BENCKISER (BRASIL) LTDA,3.00227-0,VEJA GOLD MULTIUSO,5351.355739/2021-30,3.0227.1031.003-7,PRODUTO DE VENDA LIVRE,2032-02-01,FLORAL + FRASCO DE PLASTICO OPACO SQUEEZE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,4530588/21-1,None
98,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",RECKITT BENCKISER (BRASIL) LTDA,3.00227-0,VEJA GOLD MULTIUSO,5351.355739/2021-30,3.0227.1031.004-5,PRODUTO DE VENDA LIVRE,2032-02-01,LAVANDA + FRASCO DE PLASTICO OPACO SQUEEZE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,4530588/21-1,None
99,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.001-8,PRODUTO DE VENDA LIVRE,2032-02-01,EUCALIPTO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
100,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.002-6,PRODUTO DE VENDA LIVRE,2032-02-01,EUCALIPTO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
101,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.003-4,PRODUTO DE VENDA LIVRE,2032-02-01,FLORAL + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
102,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.004-2,PRODUTO DE VENDA LIVRE,2032-02-01,FLORAL + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
103,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.005-0,PRODUTO DE VENDA LIVRE,2032-02-01,HERBAL + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
104,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.006-9,PRODUTO DE VENDA LIVRE,2032-02-01,HERBAL + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
105,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.007-7,PRODUTO DE VENDA LIVRE,2032-02-01,JASMIM + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
106,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.008-5,PRODUTO DE VENDA LIVRE,2032-02-01,JASMIM + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
107,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.009-3,PRODUTO DE VENDA LIVRE,2032-02-01,LAVANDA + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
108,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.010-7,PRODUTO DE VENDA LIVRE,2032-02-01,LAVANDA + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
109,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.011-5,PRODUTO DE VENDA LIVRE,2032-02-01,MARINE + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
110,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.012-3,PRODUTO DE VENDA LIVRE,2032-02-01,MARINE + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
111,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.013-1,PRODUTO DE VENDA LIVRE,2032-02-01,PINHO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
112,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.014-1,PRODUTO DE VENDA LIVRE,2032-02-01,PINHO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
113,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.015-8,PRODUTO DE VENDA LIVRE,2032-02-01,TALCO + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
114,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.016-6,PRODUTO DE VENDA LIVRE,2032-02-01,TALCO + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
115,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.017-4,PRODUTO DE VENDA LIVRE,2032-02-01,TROPICAL + FRASCO DE PLASTICO TRANSPARENTE + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
116,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SEBOLD INDUSTRIA DE COSMETICOS LTDA,3.10451-1,DESINFETANTE LÍQUIDO SEBOLD CLEAN,5351.049216/2022-38,3.0451.0002.018-2,PRODUTO DE VENDA LIVRE,2032-02-01,TROPICAL + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061,30020,None,None
117,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.001-1,PRODUTO DE VENDA LIVRE,2028-08-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,EUCALIPTO
118,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.002-1,PRODUTO DE VENDA LIVRE,2028-08-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,EUCALIPTO
119,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.003-8,PRODUTO DE VENDA LIVRE,2028-08-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,FLORAL
120,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.004-6,PRODUTO DE VENDA LIVRE,2028-08-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,FLORAL
121,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.005-4,PRODUTO DE VENDA LIVRE,2028-08-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,LAVANDA
122,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.006-2,PRODUTO DE VENDA LIVRE,2028-08-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,LAVANDA
123,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.007-0,PRODUTO DE VENDA LIVRE,2028-08-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,MARINE
124,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.008-9,PRODUTO DE VENDA LIVRE,2028-08-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,MARINE
125,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.009-7,PRODUTO DE VENDA LIVRE,2028-08-01,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,PINHO
126,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",SUN PRODUTOS QUÍMICOS LTDA,3.00723-3,DESINFENTANTE CASA&CARINHO,5351.269693/2018-31,3.0723.0041.010-0,PRODUTO DE VENDA LIVRE,2028-08-01,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3205061,332,3176062/21-4,PINHO
127,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",UNILEVER BRASIL INDUSTRIAL LTDA,3.02066-7,CAFUNÉ MULTIUSO DESINFETANTE ERVA DOCE,5351.247604/2020-11,3.2066.0507.001-4,PRODUTO DE VENDA LIVRE,2030-05-01,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,2 Ano(s),3205061,30014,3962126/21-0,None
128,"RESOLUÇÃO-RE Nº 522, DE 17 DE FEVEREIRO DE 2022",UNILEVER BRASIL INDUSTRIAL LTDA,3.02066-7,CAFUNÉ DESINFETANTE CONCENTRADO ERVA DOCE,5351.247633/2020-82,3.2066.0509.001-5,PRODUTO DE VENDA LIVRE,2030-06-01,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,2 Ano(s),3205061,30014,3961806/21-7,None
